0	25515872
1	13664103
2	10570301
3	10134857
4	8567491
5	12357681
6	17335515
7	20812101
8	23437578
9	24244591
10	26629929
11	28303033
12	30096528
13	27951053
14	27519018
15	29036873
16	28777372
17	26478238
18	24417777
19	22823976
20	24094628
21	24592264
22	24775045
23	25244406
24	25976095
25	25743095
26	26788563
27	27440772
28	26211819
29	25208198
30	25708403
31	24960104
32	24117257
33	23651367
34	22886658
35	22394066
36	23129555
37	23541590
38	24312147
39	24921954
40	25149873
41	25351634
42	25840120
43	26215249
44	26759688
45	27186930
46	26277753
47	25442164
48	24933846
49	24641829
50	24270420
51	24936973
52	25516087
53	25553830
54	24990150
55	24380132
56	24111257
57	23722452
58	23183646
59	23487244
60	23743399
61	24143291
62	24285261
63	24556254
64	24891799
65	25081694
66	25420437
67	25636394
68	25072121
69	24867371
70	25311353
71	24758418
72	24393178
73	24318504
74	24024472
75	23779516
76	23919895
77	24160628
78	24414759
79	24670438
80	24865256
81	25032095
82	25349228
83	25557938
84	25754169
85	26042224
86	25644196
87	25408240
88	25275965
89	25214801
90	24850742
91	24448309
92	24188792
93	24022299
94	23776059
95	24088011
96	24099996
97	24213533
98	24510354
99	24771159
100	24945105
101	25011176
102	25286452
103	25455584
104	25627407
105	25391247
106	25067330
107	25426723
108	25166893
109	24861540
110	24536678
111	24305674
112	24208159
113	23984895
114	24134915
115	24268265
116	24472505
117	24647030
118	24840407
119	25028412
120	25216719
121	25393665
122	25454286
123	25543556
124	25382123
125	25074800
126	25283378
127	25175889
128	24934050
129	24794790
130	24614606
131	24482214
132	24304641
133	24378582
134	24452047
135	24612238
136	24691977
137	24874577
138	25026147
139	25202030
140	25322762
141	25473867
142	25574861
143	25345227
144	25287250
145	25206697
146	25036710
147	24875453
148	24675138
149	24459656
150	24201526
151	24066830
152	23897321
153	23925456
154	24025068
155	24177398
156	24231384
157	24347360
158	24463096
159	24581649
160	24598450
161	24733521
162	24859698
163	24733190
164	24664197
165	24620678
166	24557708
167	24420781
168	24286500
169	24065007
170	23925589
171	23789617
172	23811292
173	23898779
174	23979819
175	24066299
176	24164188
177	24206420
178	24318359
179	24387965
180	24267684
181	24104573
182	24211181
183	24084026
184	23919122
185	23747174
186	23587106
187	23502134
188	23381929
189	23460611
190	23578615
191	23725242
192	23844815
193	23920202
194	23996620
195	24119626
196	24176145
197	24208568
198	24328920
199	24290494
200	24186147
201	24250972
202	24084690
203	24054304
204	23865093
205	23790080
206	23698368
207	23558705
208	23610092
209	23708705
210	23774419
211	23799484
212	23907691
213	24001770
