0	24415127
1	34402662
2	25809941
3	28602046
4	30020768
5	20895367
6	14819261
7	9533354
8	7772093
9	9889663
10	9452171
11	10765194
12	12173480
13	12373207
14	10068538
15	9495554
16	11133829
17	13458604
18	13399364
19	15434931
20	12241238
21	10232966
22	9525777
23	8560956
24	9709413
25	10674486
26	11239063
27	11733189
28	11696274
29	10411891
30	9607697
31	10194177
32	10283374
33	10882355
34	11422543
35	11673862
36	10932580
37	10158405
38	9072569
39	8666432
40	7999619
41	8769412
42	9362260
43	9812701
44	10198294
45	10661939
46	11211216
47	11324366
48	11604586
49	10895045
50	10152097
51	9767578
52	9442057
53	9510331
54	10006017
55	9995889
56	10519933
57	10805462
58	11424673
59	10612844
60	9930641
61	9532460
62	9177794
63	8668013
64	8955979
65	9330975
66	9458137
67	9644946
68	9682315
69	9149425
70	8766430
71	8970091
72	9406358
73	9458914
74	9560480
75	9754534
76	9451982
77	8909449
78	8353375
79	8056149
80	7857974
81	8267803
82	8448605
83	8430914
84	8578504
85	8635543
86	8850804
87	8725286
88	8614989
89	8661167
90	9028114
91	9134945
92	9487171
93	9617625
94	9839010
95	9490279
96	9209577
97	8989215
98	8747839
99	8514524
100	8849416
101	9004065
102	9111998
103	9467571
104	9711668
105	9429131
106	9736148
107	9647236
108	9415811
109	9713166
110	9747753
111	10019068
112	10072762
113	10279303
114	9851083
115	9515597
116	9282022
117	9027058
118	8876736
119	9066893
120	9183168
121	9277872
122	9555642
123	9559821
124	9284824
125	9490118
126	9481240
127	9322437
128	9526045
129	9566596
130	9707511
131	9788966
132	9945794
133	9668586
134	9425942
135	9211149
136	9020832
137	8799574
138	9020393
139	9070753
140	9218712
141	9275148
142	9398496
143	9336646
144	9306085
145	9105084
146	9049341
147	8987926
148	9220325
149	9332082
150	9464803
151	9477222
152	9636383
153	9368212
154	9216990
155	9051749
156	8882879
157	8702594
158	8910057
159	8985926
160	9096068
161	9173737
162	9320257
163	9271969
164	9065048
165	8921233
166	8995063
167	8849457
168	9033936
169	9173337
170	9317399
171	9474540
172	9389181
173	9130286
174	8941817
175	8870430
176	9013648
177	9172822
178	9242156
179	9436542
180	9291202
181	9459030
182	9316614
183	9317917
184	9503239
185	9517651
186	9647900
187	9692023
188	9813032
189	9636307
190	9366934
191	9182360
192	9048354
193	8897771
194	9058158
195	9190086
196	9201982
197	9308650
198	9352529
199	9231249
200	9116474
201	9076626
202	9197088
203	9264578
204	9321189
205	9439836
206	9527977
207	9583418
208	9414047
209	9221747
210	9067452
211	8946280
212	9060523
213	9124196
214	9213472
215	9278499
216	9156573
217	9077623
218	9180044
219	9290978
220	9159873
221	9077384
222	9130857
223	9192136
224	9253286
225	9347161
226	9399622
227	9315963
228	9193156
229	9075937
230	8910625
231	8811733
232	8902529
233	9034894
234	9063476
235	9146729
236	9016502
237	8940449
238	9068349
239	9111310
240	9140720
241	9241720
242	9150443
243	8975569
244	8929666
245	8809921
246	8949196
247	8980438
248	9092410
249	9160138
250	9072790
251	8901394
252	8829088
253	8902685
254	8917570
255	9040489
256	9156111
257	9164037
258	9054546
259	8932949
260	8851361
261	8961265
262	8986457
263	9041416
264	8939097
265	8806351
266	8867114
267	8992627
268	8954057
269	9041020
270	9068487
271	9097639
272	9153731
273	9213416
274	9084349
275	8926500
276	8806886
277	8681693
278	8563666
279	8678184
280	8772440
281	8849980
282	8911804
283	8956849
284	8867823
285	8905191
286	8906305
287	8877698
288	8952711
289	9017230
290	9093704
291	9053863
292	9097102
293	8973243
294	8923367
295	8828792
296	8729320
297	8613798
298	8738029
299	8776883
300	8819469
301	8829787
302	8916404
303	8823022
304	8900622
305	8859353
306	8952627
307	8974073
308	9059845
309	9151663
310	9172035
311	9034230
312	8917897
313	8836466
314	8735100
315	8693363
316	8804045
317	8858110
318	8882021
319	8939509
320	8970280
321	8948730
322	9006814
323	8969078
324	8917757
325	9037418
326	9081668
327	9163658
328	9048501
329	8924071
330	8817787
331	8894152
332	8918158
333	8993382
334	9020193
335	8921199
336	8926470
337	8892403
338	8976513
339	8922892
340	8952604
341	8856397
342	8875091
343	8921494
344	8920996
345	9007172
346	9039252
347	9066558
348	8948888
349	8849228
350	8746113
351	8821135
352	8879966
353	8884525
354	8828161
355	8780402
356	8835295
357	8934951
358	8884520
359	8838917
360	8789378
361	8864837
362	8873904
363	8912334
364	8975421
365	9012097
366	8917699
367	8813042
368	8736769
369	8659005
370	8742789
371	8773127
372	8843833
373	8881276
374	8917856
375	8847354
376	8847042
377	8855233
378	8823789
379	8858736
380	8947816
381	8982199
382	9046521
383	9069717
384	9118004
385	9009610
386	8915545
387	8830694
388	8721229
389	8809554
390	8868599
391	8874047
392	8890141
393	8927040
394	8872008
395	8822972
396	8778059
397	8758725
398	8806962
399	8881389
400	8936021
401	8983028
402	8886900
403	8822686
404	8728253
405	8623269
406	8700077
407	8727571
408	8759304
409	8809796
410	8774920
411	8700780
412	8733130
413	8781880
414	8750390
415	8727243
416	8712399
417	8757208
418	8780090
419	8850737
420	8886144
421	8893585
422	8825904
423	8767860
424	8678452
425	8613710
426	8522591
427	8597670
428	8628511
429	8629791
430	8649916
431	8668395
432	8692127
433	8641266
434	8681291
435	8744716
436	8772259
437	8811179
438	8856783
439	8919465
440	8855693
441	8774668
442	8687332
443	8612199
444	8535722
445	8618726
446	8626150
447	8631239
448	8668190
449	8688102
450	8632366
451	8618222
452	8653600
453	8662849
454	8633553
455	8696862
456	8729028
457	8783370
458	8798662
459	8758425
460	8687403
461	8620395
462	8559811
463	8609322
464	8627386
465	8661996
466	8714317
467	8750434
468	8705301
469	8687834
470	8765715
471	8802006
472	8843748
473	8851130
474	8783982
475	8680772
476	8606733
477	8542301
478	8582036
479	8619561
480	8639648
481	8672040
482	8713254
483	8752867
484	8690207
485	8686568
486	8702941
487	8739318
488	8771434
489	8828883
490	8841410
491	8799326
492	8719176
493	8642028
494	8565213
495	8606284
496	8620681
497	8658539
498	8722956
499	8768949
500	8766411
501	8743506
502	8710979
503	8679826
504	8641337
505	8658517
506	8661693
507	8689443
508	8721638
509	8644151
510	8608550
511	8553422
512	8618431
513	8633312
514	8658731
515	8616230
516	8559125
517	8585710
518	8633032
519	8597105
520	8565774
521	8601172
522	8623311
523	8678482
524	8683647
525	8638652
526	8552441
527	8488896
528	8465506
529	8520309
530	8532751
531	8566668
532	8606953
533	8559686
534	8532407
535	8541246
536	8607752
537	8571055
538	8571729
539	8624906
540	8640496
541	8671402
542	8711606
543	8713831
544	8662452
545	8597733
546	8577714
547	8496565
548	8456610
549	8515179
